9.9175 	INFO 	Loaded monitor calibration from ['2026_03_20 09:58']
15.1517 	EXP 	Created inicio_fase_practica_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='inicio_fase_practica_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1550 	EXP 	Created fix_cross_practice = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix_cross_practice', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.1566 	EXP 	Created palabra_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='palabra_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.1576 	EXP 	Created feedback_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='feedback_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.1682 	EXP 	Created fin_fase_practica_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fin_fase_practica_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1711 	EXP 	Created descanso_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='descanso_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Fase de descanso\n', units='height', win=Window(...), wrapWidth=1)
15.1816 	EXP 	Created inicio_fase_experimental_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='inicio_fase_experimental_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1830 	EXP 	Created fix_cross_experimental = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix_cross_experimental', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.1875 	EXP 	Created imagen_experiemental = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='imagen_experiemental', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.23703704, 0.23703704]), texRes=128.0, units='height', win=Window(...))
15.1885 	EXP 	Created iti_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='iti_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.1916 	EXP 	Created fin_experimento_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fin_experimento_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0047 	INFO 	Keyboard events cleared
0.0045 	EXP 	instructioness_txt: autoDraw = True
4.7281 	EXP 	Device response: <KeyPress from None: t=4.720082100000582, value=space, duration=None>
4.7294 	DATA 	Keypress: space
4.7367 	INFO 	Keyboard events cleared
4.7362 	EXP 	instructioness_txt: autoDraw = False
4.7362 	EXP 	inicio_fase_practica_txt: autoDraw = True
4.8589 	EXP 	Device response: <KeyPress from None: t=4.720082100000582, value=space, duration=0.13405090000014752>
5.3677 	EXP 	Device response: <KeyPress from None: t=5.362005100003444, value=space, duration=None>
5.3728 	EXP 	Imported condiciones_practica.xlsx as conditions, 12 conditions, 4 params
5.3732 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'id_p': 11, 'palabra_p': 'MIEDO', 'emocion_p': 'miedo', 'tecla_correcta_p': 'j', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
5.3800 	DATA 	Keypress: space
5.3811 	EXP 	inicio_fase_practica_txt: autoDraw = False
5.3811 	EXP 	palabra_txt: height = np.float64(0.08)
5.3811 	EXP 	palabra_txt: height = np.float64(0.08)
5.3811 	EXP 	palabra_txt: height = np.float64(0.08)
5.3811 	EXP 	palabra_txt: text = 'MIEDO'
5.3811 	EXP 	fix_cross_practice: autoDraw = True
5.5007 	EXP 	Device response: <KeyPress from None: t=5.362005100003444, value=space, duration=0.13697900000261143>
5.8633 	INFO 	Keyboard events cleared
5.8628 	EXP 	palabra_txt: autoDraw = True
5.8766 	EXP 	fix_cross_practice: autoDraw = False
6.2681 	EXP 	Device response: <KeyPress from None: t=6.262765899999067, value=f, duration=None>
6.2743 	DATA 	Keypress: f
6.2748 	EXP 	fix_cross_practice: autoDraw = False
6.2748 	EXP 	palabra_txt: autoDraw = False
6.2748 	EXP 	feedback_txt: height = np.float64(0.07)
6.2748 	EXP 	feedback_txt: height = np.float64(0.07)
6.2748 	EXP 	feedback_txt: height = np.float64(0.07)
6.2748 	EXP 	feedback_txt: text = 'Incorrecto'
6.2748 	EXP 	feedback_txt: autoDraw = True
6.4142 	EXP 	Device response: <KeyPress from None: t=6.262765899999067, value=f, duration=0.14706920000026003>
7.2593 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'id_p': 2, 'palabra_p': 'ALEGRÍA', 'emocion_p': 'alegria', 'tecla_correcta_p': 'f', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.2721 	EXP 	feedback_txt: autoDraw = False
7.2721 	EXP 	feedback_txt: autoDraw = False
7.2721 	EXP 	palabra_txt: height = np.float64(0.08)
7.2721 	EXP 	palabra_txt: height = np.float64(0.08)
7.2721 	EXP 	palabra_txt: height = np.float64(0.08)
7.2721 	EXP 	palabra_txt: text = 'ALEGRÍA'
7.2721 	EXP 	fix_cross_practice: autoDraw = True
7.7613 	INFO 	Keyboard events cleared
7.7604 	EXP 	palabra_txt: autoDraw = True
7.7673 	EXP 	fix_cross_practice: autoDraw = False
8.7667 	EXP 	Device response: <KeyPress from None: t=8.764271000007284, value=f, duration=None>
8.7771 	DATA 	Keypress: f
8.7789 	EXP 	fix_cross_practice: autoDraw = False
8.7789 	EXP 	palabra_txt: autoDraw = False
8.7789 	EXP 	feedback_txt: height = np.float64(0.07)
8.7789 	EXP 	feedback_txt: height = np.float64(0.07)
8.7789 	EXP 	feedback_txt: height = np.float64(0.07)
8.7789 	EXP 	feedback_txt: text = '¡Correcto!'
8.7789 	EXP 	feedback_txt: autoDraw = True
8.9264 	EXP 	Device response: <KeyPress from None: t=8.764271000007284, value=f, duration=0.16001459999824874>
9.7633 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'id_p': 8, 'palabra_p': 'IRA', 'emocion_p': 'ira', 'tecla_correcta_p': 'h', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
9.7692 	EXP 	feedback_txt: autoDraw = False
9.7692 	EXP 	feedback_txt: autoDraw = False
9.7692 	EXP 	palabra_txt: height = np.float64(0.08)
9.7692 	EXP 	palabra_txt: height = np.float64(0.08)
9.7692 	EXP 	palabra_txt: height = np.float64(0.08)
9.7692 	EXP 	palabra_txt: text = 'IRA'
9.7692 	EXP 	fix_cross_practice: autoDraw = True
10.2574 	INFO 	Keyboard events cleared
10.2572 	EXP 	palabra_txt: autoDraw = True
10.2642 	EXP 	fix_cross_practice: autoDraw = False
11.1162 	EXP 	Device response: <KeyPress from None: t=11.111189900009776, value=h, duration=None>
11.1197 	DATA 	Keypress: h
11.1220 	EXP 	fix_cross_practice: autoDraw = False
11.1220 	EXP 	palabra_txt: autoDraw = False
11.1220 	EXP 	feedback_txt: text = '¡Correcto!'
11.1220 	EXP 	feedback_txt: autoDraw = True
11.2560 	EXP 	Device response: <KeyPress from None: t=11.111189900009776, value=h, duration=0.14235259999986738>
12.1060 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'id_p': 1, 'palabra_p': 'ALEGRÍA', 'emocion_p': 'alegria', 'tecla_correcta_p': 'f', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
12.1121 	EXP 	feedback_txt: autoDraw = False
12.1121 	EXP 	feedback_txt: autoDraw = False
12.1121 	EXP 	palabra_txt: height = np.float64(0.08)
12.1121 	EXP 	palabra_txt: height = np.float64(0.08)
12.1121 	EXP 	palabra_txt: height = np.float64(0.08)
12.1121 	EXP 	palabra_txt: text = 'ALEGRÍA'
12.1121 	EXP 	fix_cross_practice: autoDraw = True
12.6076 	INFO 	Keyboard events cleared
12.6072 	EXP 	fix_cross_practice: autoDraw = False
12.6072 	EXP 	palabra_txt: autoDraw = True
13.1598 	EXP 	Device response: <KeyPress from None: t=13.156972199998563, value=f, duration=None>
13.1620 	DATA 	Keypress: f
13.1652 	EXP 	fix_cross_practice: autoDraw = False
13.1652 	EXP 	palabra_txt: autoDraw = False
13.1652 	EXP 	feedback_txt: text = '¡Correcto!'
13.1652 	EXP 	feedback_txt: autoDraw = True
13.3052 	EXP 	Device response: <KeyPress from None: t=13.156972199998563, value=f, duration=0.14438120000704657>
14.1492 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'id_p': 3, 'palabra_p': 'ALEGRÍA', 'emocion_p': 'alegria', 'tecla_correcta_p': 'f', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
14.1554 	EXP 	feedback_txt: autoDraw = False
14.1554 	EXP 	feedback_txt: autoDraw = False
14.1554 	EXP 	palabra_txt: text = 'ALEGRÍA'
14.1554 	EXP 	fix_cross_practice: autoDraw = True
14.6519 	INFO 	Keyboard events cleared
14.6507 	EXP 	fix_cross_practice: autoDraw = False
14.6507 	EXP 	palabra_txt: autoDraw = True
15.1280 	EXP 	Device response: <KeyPress from None: t=15.125766000011936, value=f, duration=None>
15.1295 	DATA 	Keypress: f
15.1388 	EXP 	fix_cross_practice: autoDraw = False
15.1388 	EXP 	palabra_txt: autoDraw = False
15.1388 	EXP 	feedback_txt: text = '¡Correcto!'
15.1388 	EXP 	feedback_txt: autoDraw = True
15.3204 	EXP 	Device response: <KeyPress from None: t=15.125766000011936, value=f, duration=0.19212169999082107>
16.1230 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'id_p': 5, 'palabra_p': 'TRISTEZA', 'emocion_p': 'tristeza', 'tecla_correcta_p': 'g', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
16.1335 	EXP 	feedback_txt: autoDraw = False
16.1335 	EXP 	feedback_txt: autoDraw = False
16.1335 	EXP 	palabra_txt: height = np.float64(0.08)
16.1335 	EXP 	palabra_txt: height = np.float64(0.08)
16.1335 	EXP 	palabra_txt: height = np.float64(0.08)
16.1335 	EXP 	palabra_txt: text = 'TRISTEZA'
16.1335 	EXP 	fix_cross_practice: autoDraw = True
16.6250 	INFO 	Keyboard events cleared
16.6242 	EXP 	fix_cross_practice: autoDraw = False
16.6242 	EXP 	palabra_txt: autoDraw = True
17.9425 	EXP 	Device response: <KeyPress from None: t=17.936148900000262, value=g, duration=None>
17.9439 	DATA 	Keypress: g
17.9488 	EXP 	fix_cross_practice: autoDraw = False
17.9488 	EXP 	palabra_txt: autoDraw = False
17.9488 	EXP 	feedback_txt: text = '¡Correcto!'
17.9488 	EXP 	feedback_txt: autoDraw = True
18.1098 	EXP 	Device response: <KeyPress from None: t=17.936148900000262, value=g, duration=0.1702339000039501>
18.9329 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'id_p': 4, 'palabra_p': 'TRISTEZA', 'emocion_p': 'tristeza', 'tecla_correcta_p': 'g', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
18.9391 	EXP 	feedback_txt: autoDraw = False
18.9391 	EXP 	feedback_txt: autoDraw = False
18.9391 	EXP 	palabra_txt: text = 'TRISTEZA'
18.9391 	EXP 	fix_cross_practice: autoDraw = True
19.4345 	INFO 	Keyboard events cleared
19.4342 	EXP 	fix_cross_practice: autoDraw = False
19.4342 	EXP 	palabra_txt: autoDraw = True
19.9160 	EXP 	Device response: <KeyPress from None: t=19.910145500005456, value=g, duration=None>
19.9172 	DATA 	Keypress: g
19.9223 	EXP 	fix_cross_practice: autoDraw = False
19.9223 	EXP 	palabra_txt: autoDraw = False
19.9223 	EXP 	feedback_txt: text = '¡Correcto!'
19.9223 	EXP 	feedback_txt: autoDraw = True
20.0905 	EXP 	Device response: <KeyPress from None: t=19.910145500005456, value=g, duration=0.17827069999475498>
20.9062 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'id_p': 9, 'palabra_p': 'IRA', 'emocion_p': 'ira', 'tecla_correcta_p': 'h', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
20.9125 	EXP 	feedback_txt: autoDraw = False
20.9125 	EXP 	feedback_txt: autoDraw = False
20.9125 	EXP 	palabra_txt: height = np.float64(0.08)
20.9125 	EXP 	palabra_txt: height = np.float64(0.08)
20.9125 	EXP 	palabra_txt: height = np.float64(0.08)
20.9125 	EXP 	palabra_txt: text = 'IRA'
20.9125 	EXP 	fix_cross_practice: autoDraw = True
21.4080 	INFO 	Keyboard events cleared
21.4077 	EXP 	fix_cross_practice: autoDraw = False
21.4077 	EXP 	palabra_txt: autoDraw = True
22.1419 	EXP 	Device response: <KeyPress from None: t=22.14007570000831, value=h, duration=None>
22.1436 	DATA 	Keypress: h
22.1468 	EXP 	fix_cross_practice: autoDraw = False
22.1468 	EXP 	palabra_txt: autoDraw = False
22.1468 	EXP 	feedback_txt: text = '¡Correcto!'
22.1468 	EXP 	feedback_txt: autoDraw = True
22.3234 	EXP 	Device response: <KeyPress from None: t=22.14007570000831, value=h, duration=0.1802192000031937>
23.1357 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'id_p': 10, 'palabra_p': 'MIEDO', 'emocion_p': 'miedo', 'tecla_correcta_p': 'j', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
23.1419 	EXP 	feedback_txt: autoDraw = False
23.1419 	EXP 	feedback_txt: autoDraw = False
23.1419 	EXP 	palabra_txt: height = np.float64(0.08)
23.1419 	EXP 	palabra_txt: height = np.float64(0.08)
23.1419 	EXP 	palabra_txt: height = np.float64(0.08)
23.1419 	EXP 	palabra_txt: text = 'MIEDO'
23.1419 	EXP 	fix_cross_practice: autoDraw = True
23.6365 	INFO 	Keyboard events cleared
23.6359 	EXP 	fix_cross_practice: autoDraw = False
23.6359 	EXP 	palabra_txt: autoDraw = True
24.1455 	EXP 	Device response: <KeyPress from None: t=24.14436070001102, value=j, duration=None>
24.1462 	DATA 	Keypress: j
24.1574 	EXP 	fix_cross_practice: autoDraw = False
24.1574 	EXP 	palabra_txt: autoDraw = False
24.1574 	EXP 	feedback_txt: text = '¡Correcto!'
24.1574 	EXP 	feedback_txt: autoDraw = True
24.3251 	EXP 	Device response: <KeyPress from None: t=24.14436070001102, value=j, duration=0.17434789999970235>
25.1463 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'id_p': 12, 'palabra_p': 'MIEDO', 'emocion_p': 'miedo', 'tecla_correcta_p': 'j', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
25.1522 	EXP 	feedback_txt: autoDraw = False
25.1522 	EXP 	feedback_txt: autoDraw = False
25.1522 	EXP 	palabra_txt: text = 'MIEDO'
25.1522 	EXP 	fix_cross_practice: autoDraw = True
25.6461 	INFO 	Keyboard events cleared
25.6458 	EXP 	fix_cross_practice: autoDraw = False
25.6458 	EXP 	palabra_txt: autoDraw = True
26.9476 	EXP 	Device response: <KeyPress from None: t=26.944604700009222, value=j, duration=None>
26.9493 	DATA 	Keypress: j
26.9535 	EXP 	fix_cross_practice: autoDraw = False
26.9535 	EXP 	palabra_txt: autoDraw = False
26.9535 	EXP 	feedback_txt: text = '¡Correcto!'
26.9535 	EXP 	feedback_txt: autoDraw = True
27.0999 	EXP 	Device response: <KeyPress from None: t=26.944604700009222, value=j, duration=0.15010099999199156>
27.9428 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'id_p': 6, 'palabra_p': 'TRISTEZA', 'emocion_p': 'tristeza', 'tecla_correcta_p': 'g', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
27.9506 	EXP 	feedback_txt: autoDraw = False
27.9506 	EXP 	feedback_txt: autoDraw = False
27.9506 	EXP 	palabra_txt: height = np.float64(0.08)
27.9506 	EXP 	palabra_txt: height = np.float64(0.08)
27.9506 	EXP 	palabra_txt: height = np.float64(0.08)
27.9506 	EXP 	palabra_txt: text = 'TRISTEZA'
27.9506 	EXP 	fix_cross_practice: autoDraw = True
28.4422 	INFO 	Keyboard events cleared
28.4419 	EXP 	fix_cross_practice: autoDraw = False
28.4419 	EXP 	palabra_txt: autoDraw = True
29.2856 	EXP 	Device response: <KeyPress from None: t=29.282018099998822, value=g, duration=None>
29.2880 	DATA 	Keypress: g
29.2906 	EXP 	fix_cross_practice: autoDraw = False
29.2906 	EXP 	palabra_txt: autoDraw = False
29.2906 	EXP 	feedback_txt: text = '¡Correcto!'
29.2906 	EXP 	feedback_txt: autoDraw = True
29.4323 	EXP 	Device response: <KeyPress from None: t=29.282018099998822, value=g, duration=0.14603180000267457>
30.2792 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'id_p': 7, 'palabra_p': 'IRA', 'emocion_p': 'ira', 'tecla_correcta_p': 'h', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
30.2850 	EXP 	feedback_txt: autoDraw = False
30.2850 	EXP 	feedback_txt: autoDraw = False
30.2850 	EXP 	palabra_txt: height = np.float64(0.08)
30.2850 	EXP 	palabra_txt: height = np.float64(0.08)
30.2850 	EXP 	palabra_txt: height = np.float64(0.08)
30.2850 	EXP 	palabra_txt: text = 'IRA'
30.2850 	EXP 	fix_cross_practice: autoDraw = True
30.7796 	INFO 	Keyboard events cleared
30.7790 	EXP 	fix_cross_practice: autoDraw = False
30.7790 	EXP 	palabra_txt: autoDraw = True
31.7471 	EXP 	Device response: <KeyPress from None: t=31.741775000002235, value=h, duration=None>
31.7498 	DATA 	Keypress: h
31.7527 	EXP 	fix_cross_practice: autoDraw = False
31.7527 	EXP 	palabra_txt: autoDraw = False
31.7527 	EXP 	feedback_txt: text = '¡Correcto!'
31.7527 	EXP 	feedback_txt: autoDraw = True
31.9075 	EXP 	Device response: <KeyPress from None: t=31.741775000002235, value=h, duration=0.16257990000303835>
32.7481 	INFO 	Keyboard events cleared
32.7475 	EXP 	feedback_txt: autoDraw = False
32.7475 	EXP 	feedback_txt: autoDraw = False
32.7475 	EXP 	fin_fase_practica_txt: autoDraw = True
33.4929 	EXP 	Device response: <KeyPress from None: t=33.49195740000869, value=space, duration=None>
33.4938 	DATA 	Keypress: space
33.5055 	EXP 	fin_fase_practica_txt: autoDraw = False
33.5055 	EXP 	descanso_txt: autoDraw = True
33.6403 	EXP 	Device response: <KeyPress from None: t=33.49195740000869, value=space, duration=0.1438097999925958>
93.4963 	INFO 	Keyboard events cleared
93.4954 	EXP 	descanso_txt: autoDraw = False
93.4954 	EXP 	descanso_txt: autoDraw = False
93.4954 	EXP 	inicio_fase_experimental_txt: autoDraw = True
96.5714 	EXP 	Device response: <KeyPress from None: t=96.56897550000576, value=space, duration=None>
96.5866 	EXP 	Imported condiciones_experimental.xlsx as conditions, 40 conditions, 4 params
96.5873 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'id': 19, 'imagen': 'media/fear/fear_09.png', 'emocion': 'miedo', 'tecla_correcta': 'j', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
96.6419 	DATA 	Keypress: space
96.6436 	EXP 	inicio_fase_experimental_txt: autoDraw = False
96.6436 	EXP 	imagen_experiemental: image = 'media/fear/fear_09.png'
96.6436 	EXP 	fix_cross_experimental: autoDraw = True
96.6500 	EXP 	Device response: <KeyPress from None: t=96.56897550000576, value=space, duration=0.0791356999980053>
97.0668 	INFO 	Keyboard events cleared
97.0665 	EXP 	imagen_experiemental: autoDraw = True
97.1361 	EXP 	fix_cross_experimental: autoDraw = False
99.6225 	EXP 	Device response: <KeyPress from None: t=99.62051890000293, value=g, duration=None>
99.6249 	DATA 	Keypress: g
99.6331 	EXP 	fix_cross_experimental: autoDraw = False
99.6331 	EXP 	imagen_experiemental: autoDraw = False
99.6331 	EXP 	iti_txt: autoDraw = True
99.6963 	EXP 	Device response: <KeyPress from None: t=99.62051890000293, value=g, duration=0.06957960000727326>
100.1210 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'id': 30, 'imagen': 'media/happiness/happiness_10.png', 'emocion': 'alegria', 'tecla_correcta': 'f', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
100.1489 	EXP 	iti_txt: autoDraw = False
100.1489 	EXP 	iti_txt: autoDraw = False
100.1489 	EXP 	imagen_experiemental: image = 'media/happiness/happiness_10.png'
100.1489 	EXP 	fix_cross_experimental: autoDraw = True
100.6238 	INFO 	Keyboard events cleared
100.6232 	EXP 	imagen_experiemental: autoDraw = True
100.6440 	EXP 	fix_cross_experimental: autoDraw = False
101.5839 	EXP 	Device response: <KeyPress from None: t=101.58244150000974, value=d, duration=None>
101.5845 	DATA 	Keypress: d
101.6744 	EXP 	Device response: <KeyPress from None: t=101.58244150000974, value=d, duration=0.08997129999625031>
102.0981 	EXP 	Device response: <KeyPress from None: t=102.09413100000529, value=f, duration=None>
102.0994 	DATA 	Keypress: f
102.1047 	EXP 	fix_cross_experimental: autoDraw = False
102.1047 	EXP 	imagen_experiemental: autoDraw = False
102.1047 	EXP 	iti_txt: autoDraw = True
